,Unnamed: 0,function_id,user_id,accurate,adequate,concise,similarity,source,text,text.1,bleu,b1,b2,b3,b4,bleu_cat,function,attendgru_flatgru_euclidean,bleu-average,attendgru_tdats_pred_cosine,attendgru_flatgru_cosine,attendgru_emb_cosine_f1,bleu-4gram,iS_cosine,attendgru_tdats_ref_euclidean,use_euclidean_dict,sb_euclidean,attendgru_tdats_ref_cosine,attendgru_emb_euclidean_r,sb_cosine,jaccard_similarity_score,attendgru_emb_euclidean_p,attendgru_lastgru_cosine,attendgru_tdats_pred_euclidean,attendgru_emb_cosine_r,meteor_score,attendgru_emb_euclidean_f1,attendgru_emb_cosine_p,bleu-3gram,rbert,use_cosine_dict,attendgru_lastgru_euclidean,tfidf_euclidean,rouge_score,bleu-2gram,f1bert,attendgru_context_euclidean,attendgru_context_cosine,tfidf_cosine,pbert,bleu-1gram,iS_euclidean,rouge-l,rouge-w
423,423,19507414,6,4,1,1,2,reference,ensures that a rodin file cannot be moved to a null container,test a move to a file,3.3199999999999987e-155,0.245252961,0.07357588799999999,0.0,0.0,2,19507414,18.753561,3.3199999999999987e-155,-0.16232719,0.15951623,0.634187347,0.0,0.6977047,4.1744309999999984,1.1454079,32.546265000000005,-0.11721231,0.939233503,0.27460283,0.230769231,0.392642977,0.6823167,6.510650599999999,0.533022797,0.39122807,0.55378024,0.7827483120000001,0.0,0.050028652,0.34402043,2.4417825,1.269398015,0.5555555560000001,0.07357588799999999,0.171994463,1.6926336,0.2599776,0.19431434,0.297258824,0.245252961,2.8079808,0.512816248458483,0.388617122980255
424,424,19507414,10,3,4,1,1,baseline,test a move to a file,ensures that a rodin file cannot be moved to a null container,3.3199999999999987e-155,0.245252961,0.07357588799999999,0.0,0.0,2,19507414,18.753561,3.3199999999999987e-155,-0.16232719,0.15951623,0.634187347,0.0,0.6977047,4.1744309999999984,1.1454079,32.546265000000005,-0.11721231,0.939233503,0.27460283,0.230769231,0.392642977,0.6823167,6.510650599999999,0.533022797,0.39122807,0.55378024,0.7827483120000001,0.0,0.050028652,0.34402043,2.4417825,1.269398015,0.5555555560000001,0.07357588799999999,0.171994463,1.6926336,0.2599776,0.19431434,0.297258824,0.245252961,2.8079808,0.512816248458483,0.388617122980255
425,425,19507414,11,4,1,1,2,reference,ensures that a rodin file cannot be moved to a null container,test a move to a file,3.3199999999999987e-155,0.245252961,0.07357588799999999,0.0,0.0,2,19507414,18.753561,3.3199999999999987e-155,-0.16232719,0.15951623,0.634187347,0.0,0.6977047,4.1744309999999984,1.1454079,32.546265000000005,-0.11721231,0.939233503,0.27460283,0.230769231,0.392642977,0.6823167,6.510650599999999,0.533022797,0.39122807,0.55378024,0.7827483120000001,0.0,0.050028652,0.34402043,2.4417825,1.269398015,0.5555555560000001,0.07357588799999999,0.171994463,1.6926336,0.2599776,0.19431434,0.297258824,0.245252961,2.8079808,0.512816248458483,0.388617122980255
426,426,19507735,1,2,4,2,1,reference,ensures cycles are ignored,tests that a pure pure pure,0.0,0.0,0.0,0.0,0.0,1,19507735,13.99274,0.0,-0.08117803,0.64509094,0.202009728,0.0,0.44328493,6.4343643,1.3001208,30.639565,-0.09725176,1.503146946,0.28742236,0.0,1.479758938,0.23177266,6.4334254,0.182471019,0.0,1.4913612530000002,0.226234568,0.0,-0.022332033,0.154843,3.4741817000000004,1.4142135619999998,0.0,0.0,-0.027513789,1.6481555,0.69189775,0.0,-0.036021553,0.0,3.6184235,0.0,0.0
427,427,19507735,3,1,4,3,1,baseline,tests that a pure pure pure,ensures cycles are ignored,0.0,0.0,0.0,0.0,0.0,1,19507735,13.99274,0.0,-0.08117803,0.64509094,0.202009728,0.0,0.44328493,6.4343643,1.3001208,30.639565,-0.09725176,1.503146946,0.28742236,0.0,1.479758938,0.23177266,6.4334254,0.182471019,0.0,1.4913612530000002,0.226234568,0.0,-0.022332033,0.154843,3.4741817000000004,1.4142135619999998,0.0,0.0,-0.027513789,1.6481555,0.69189775,0.0,-0.036021553,0.0,3.6184235,0.0,0.0
428,428,19507735,4,2,3,2,1,reference,ensures cycles are ignored,tests that a pure pure pure,0.0,0.0,0.0,0.0,0.0,1,19507735,13.99274,0.0,-0.08117803,0.64509094,0.202009728,0.0,0.44328493,6.4343643,1.3001208,30.639565,-0.09725176,1.503146946,0.28742236,0.0,1.479758938,0.23177266,6.4334254,0.182471019,0.0,1.4913612530000002,0.226234568,0.0,-0.022332033,0.154843,3.4741817000000004,1.4142135619999998,0.0,0.0,-0.027513789,1.6481555,0.69189775,0.0,-0.036021553,0.0,3.6184235,0.0,0.0
429,429,19507735,6,1,4,3,1,baseline,tests that a pure pure pure,ensures cycles are ignored,0.0,0.0,0.0,0.0,0.0,1,19507735,13.99274,0.0,-0.08117803,0.64509094,0.202009728,0.0,0.44328493,6.4343643,1.3001208,30.639565,-0.09725176,1.503146946,0.28742236,0.0,1.479758938,0.23177266,6.4334254,0.182471019,0.0,1.4913612530000002,0.226234568,0.0,-0.022332033,0.154843,3.4741817000000004,1.4142135619999998,0.0,0.0,-0.027513789,1.6481555,0.69189775,0.0,-0.036021553,0.0,3.6184235,0.0,0.0
430,430,19507735,10,1,4,1,1,reference,ensures cycles are ignored,tests that a pure pure pure,0.0,0.0,0.0,0.0,0.0,1,19507735,13.99274,0.0,-0.08117803,0.64509094,0.202009728,0.0,0.44328493,6.4343643,1.3001208,30.639565,-0.09725176,1.503146946,0.28742236,0.0,1.479758938,0.23177266,6.4334254,0.182471019,0.0,1.4913612530000002,0.226234568,0.0,-0.022332033,0.154843,3.4741817000000004,1.4142135619999998,0.0,0.0,-0.027513789,1.6481555,0.69189775,0.0,-0.036021553,0.0,3.6184235,0.0,0.0
431,431,19507735,11,1,4,4,1,baseline,tests that a pure pure pure,ensures cycles are ignored,0.0,0.0,0.0,0.0,0.0,1,19507735,13.99274,0.0,-0.08117803,0.64509094,0.202009728,0.0,0.44328493,6.4343643,1.3001208,30.639565,-0.09725176,1.503146946,0.28742236,0.0,1.479758938,0.23177266,6.4334254,0.182471019,0.0,1.4913612530000002,0.226234568,0.0,-0.022332033,0.154843,3.4741817000000004,1.4142135619999998,0.0,0.0,-0.027513789,1.6481555,0.69189775,0.0,-0.036021553,0.0,3.6184235,0.0,0.0
432,432,23010239,1,4,3,1,3,reference,this adds a property descriptor for the assignement feature,this adds a property descriptor for the <UNK> feature,0.7506238540000001,0.8888888890000001,0.75,0.7142857140000001,0.666666667,4,23010239,7.78873,0.767279646,0.088920996,0.8852158999999999,0.945368552,0.705997522,0.9999998,7.288367999999998,0.37429124,18.594831,0.10571983,0.146444064,0.7806829000000001,0.8888888890000001,2.45e-08,0.76682764,7.251767999999998,0.896397058,0.8918539329999999,4.9e-08,1.00000003,0.735414085,0.6921946999999999,0.92995316,3.253975,0.483470363,0.941176471,0.7564259170000001,0.784166813,0.4156304,0.99658954,0.883128204,0.87847662,0.8824969029999999,2.86e-07,0.950963096953162,0.757370187078775
433,433,23010239,3,4,3,3,3,baseline,this adds a property descriptor for the <UNK> feature,this adds a property descriptor for the assignement feature,0.7506238540000001,0.8888888890000001,0.75,0.7142857140000001,0.666666667,4,23010239,7.78873,0.767279646,0.088920996,0.8852158999999999,0.945368552,0.705997522,0.9999998,7.288367999999998,0.37429124,18.594831,0.10571983,0.146444064,0.7806829000000001,0.8888888890000001,2.45e-08,0.76682764,7.251767999999998,0.896397058,0.8918539329999999,4.9e-08,1.00000003,0.735414085,0.6921946999999999,0.92995316,3.253975,0.483470363,0.941176471,0.7564259170000001,0.784166813,0.4156304,0.99658954,0.883128204,0.87847662,0.8824969029999999,2.86e-07,0.950963096953162,0.757370187078775
434,434,23010239,4,3,3,2,2,baseline,this adds a property descriptor for the <UNK> feature,this adds a property descriptor for the assignement feature,0.7506238540000001,0.8888888890000001,0.75,0.7142857140000001,0.666666667,4,23010239,7.78873,0.767279646,0.088920996,0.8852158999999999,0.945368552,0.705997522,0.9999998,7.288367999999998,0.37429124,18.594831,0.10571983,0.146444064,0.7806829000000001,0.8888888890000001,2.45e-08,0.76682764,7.251767999999998,0.896397058,0.8918539329999999,4.9e-08,1.00000003,0.735414085,0.6921946999999999,0.92995316,3.253975,0.483470363,0.941176471,0.7564259170000001,0.784166813,0.4156304,0.99658954,0.883128204,0.87847662,0.8824969029999999,2.86e-07,0.950963096953162,0.757370187078775
435,435,23010239,6,4,1,2,2,reference,this adds a property descriptor for the assignement feature,this adds a property descriptor for the <UNK> feature,0.7506238540000001,0.8888888890000001,0.75,0.7142857140000001,0.666666667,4,23010239,7.78873,0.767279646,0.088920996,0.8852158999999999,0.945368552,0.705997522,0.9999998,7.288367999999998,0.37429124,18.594831,0.10571983,0.146444064,0.7806829000000001,0.8888888890000001,2.45e-08,0.76682764,7.251767999999998,0.896397058,0.8918539329999999,4.9e-08,1.00000003,0.735414085,0.6921946999999999,0.92995316,3.253975,0.483470363,0.941176471,0.7564259170000001,0.784166813,0.4156304,0.99658954,0.883128204,0.87847662,0.8824969029999999,2.86e-07,0.950963096953162,0.757370187078775
436,436,23010239,10,4,2,1,3,baseline,this adds a property descriptor for the <UNK> feature,this adds a property descriptor for the assignement feature,0.7506238540000001,0.8888888890000001,0.75,0.7142857140000001,0.666666667,4,23010239,7.78873,0.767279646,0.088920996,0.8852158999999999,0.945368552,0.705997522,0.9999998,7.288367999999998,0.37429124,18.594831,0.10571983,0.146444064,0.7806829000000001,0.8888888890000001,2.45e-08,0.76682764,7.251767999999998,0.896397058,0.8918539329999999,4.9e-08,1.00000003,0.735414085,0.6921946999999999,0.92995316,3.253975,0.483470363,0.941176471,0.7564259170000001,0.784166813,0.4156304,0.99658954,0.883128204,0.87847662,0.8824969029999999,2.86e-07,0.950963096953162,0.757370187078775
437,437,23010239,11,4,1,1,2,reference,this adds a property descriptor for the assignement feature,this adds a property descriptor for the <UNK> feature,0.7506238540000001,0.8888888890000001,0.75,0.7142857140000001,0.666666667,4,23010239,7.78873,0.767279646,0.088920996,0.8852158999999999,0.945368552,0.705997522,0.9999998,7.288367999999998,0.37429124,18.594831,0.10571983,0.146444064,0.7806829000000001,0.8888888890000001,2.45e-08,0.76682764,7.251767999999998,0.896397058,0.8918539329999999,4.9e-08,1.00000003,0.735414085,0.6921946999999999,0.92995316,3.253975,0.483470363,0.941176471,0.7564259170000001,0.784166813,0.4156304,0.99658954,0.883128204,0.87847662,0.8824969029999999,2.86e-07,0.950963096953162,0.757370187078775
438,438,47479282,1,3,1,2,3,reference,returns all of the source roots specified in the source bundle providing,get all source roots of the plugin,5.1e-155,0.349672614,0.163180553,0.0,0.0,3,47479282,17.402863,5.1e-155,-0.050886497,0.27167213,0.772235096,0.0,0.7763512,4.552121,0.91763604,23.842737,-0.11777747,0.570648515,0.6680664000000001,0.4166666670000001,0.31546124600000003,0.26939043,6.5058303,0.720446457,0.217391304,0.406309691,0.8320459640000001,0.0,0.346380353,0.5789721,3.8902965,0.987843668,0.526315789,0.163180553,0.449856639,1.8104031000000005,0.32705373,0.512082444,0.555615544,0.349672614,2.2944188,0.488733615344531,0.32739155728100605
439,439,47479282,3,4,1,1,4,baseline,get all source roots of the plugin,returns all of the source roots specified in the source bundle providing,5.1e-155,0.349672614,0.163180553,0.0,0.0,3,47479282,17.402863,5.1e-155,-0.050886497,0.27167213,0.772235096,0.0,0.7763512,4.552121,0.91763604,23.842737,-0.11777747,0.570648515,0.6680664000000001,0.4166666670000001,0.31546124600000003,0.26939043,6.5058303,0.720446457,0.217391304,0.406309691,0.8320459640000001,0.0,0.346380353,0.5789721,3.8902965,0.987843668,0.526315789,0.163180553,0.449856639,1.8104031000000005,0.32705373,0.512082444,0.555615544,0.349672614,2.2944188,0.488733615344531,0.32739155728100605
440,440,47479282,4,3,3,3,3,reference,returns all of the source roots specified in the source bundle providing,get all source roots of the plugin,5.1e-155,0.349672614,0.163180553,0.0,0.0,3,47479282,17.402863,5.1e-155,-0.050886497,0.27167213,0.772235096,0.0,0.7763512,4.552121,0.91763604,23.842737,-0.11777747,0.570648515,0.6680664000000001,0.4166666670000001,0.31546124600000003,0.26939043,6.5058303,0.720446457,0.217391304,0.406309691,0.8320459640000001,0.0,0.346380353,0.5789721,3.8902965,0.987843668,0.526315789,0.163180553,0.449856639,1.8104031000000005,0.32705373,0.512082444,0.555615544,0.349672614,2.2944188,0.488733615344531,0.32739155728100605
441,441,47479282,6,4,1,1,3,baseline,get all source roots of the plugin,returns all of the source roots specified in the source bundle providing,5.1e-155,0.349672614,0.163180553,0.0,0.0,3,47479282,17.402863,5.1e-155,-0.050886497,0.27167213,0.772235096,0.0,0.7763512,4.552121,0.91763604,23.842737,-0.11777747,0.570648515,0.6680664000000001,0.4166666670000001,0.31546124600000003,0.26939043,6.5058303,0.720446457,0.217391304,0.406309691,0.8320459640000001,0.0,0.346380353,0.5789721,3.8902965,0.987843668,0.526315789,0.163180553,0.449856639,1.8104031000000005,0.32705373,0.512082444,0.555615544,0.349672614,2.2944188,0.488733615344531,0.32739155728100605
442,442,47479282,10,3,4,3,1,reference,returns all of the source roots specified in the source bundle providing,get all source roots of the plugin,5.1e-155,0.349672614,0.163180553,0.0,0.0,3,47479282,17.402863,5.1e-155,-0.050886497,0.27167213,0.772235096,0.0,0.7763512,4.552121,0.91763604,23.842737,-0.11777747,0.570648515,0.6680664000000001,0.4166666670000001,0.31546124600000003,0.26939043,6.5058303,0.720446457,0.217391304,0.406309691,0.8320459640000001,0.0,0.346380353,0.5789721,3.8902965,0.987843668,0.526315789,0.163180553,0.449856639,1.8104031000000005,0.32705373,0.512082444,0.555615544,0.349672614,2.2944188,0.488733615344531,0.32739155728100605
443,443,47479282,11,4,1,1,4,baseline,get all source roots of the plugin,returns all of the source roots specified in the source bundle providing,5.1e-155,0.349672614,0.163180553,0.0,0.0,3,47479282,17.402863,5.1e-155,-0.050886497,0.27167213,0.772235096,0.0,0.7763512,4.552121,0.91763604,23.842737,-0.11777747,0.570648515,0.6680664000000001,0.4166666670000001,0.31546124600000003,0.26939043,6.5058303,0.720446457,0.217391304,0.406309691,0.8320459640000001,0.0,0.346380353,0.5789721,3.8902965,0.987843668,0.526315789,0.163180553,0.449856639,1.8104031000000005,0.32705373,0.512082444,0.555615544,0.349672614,2.2944188,0.488733615344531,0.32739155728100605
444,444,18354735,1,1,3,4,1,reference,removes the mapping between the designated sm2 client identifier and,invalidate the session with the session id,8.67999999999998e-232,0.186125445,0.0,0.0,0.0,1,18354735,14.516965,8.67999999999998e-232,-0.11101817,0.5498223000000001,0.564257413,0.0,0.63078105,7.1031933,1.0848222,31.169786,-0.11186461,1.170493258,0.3799431,0.076923077,0.7280691109999999,0.12734368,6.5707107,0.489190822,0.103092784,0.897731884,0.666538026,0.0,0.021058626,0.41158044,4.810111,1.254679281,0.235294118,0.0,0.06738048,0.3645154,0.9757314,0.212889951,0.111488245,0.186125445,3.0628831,0.300115934216862,0.17528394651179702
445,445,18354735,3,4,1,1,3,baseline,invalidate the session with the session id,removes the mapping between the designated sm2 client identifier and,8.67999999999998e-232,0.186125445,0.0,0.0,0.0,1,18354735,14.516965,8.67999999999998e-232,-0.11101817,0.5498223000000001,0.564257413,0.0,0.63078105,7.1031933,1.0848222,31.169786,-0.11186461,1.170493258,0.3799431,0.076923077,0.7280691109999999,0.12734368,6.5707107,0.489190822,0.103092784,0.897731884,0.666538026,0.0,0.021058626,0.41158044,4.810111,1.254679281,0.235294118,0.0,0.06738048,0.3645154,0.9757314,0.212889951,0.111488245,0.186125445,3.0628831,0.300115934216862,0.17528394651179702
446,446,18354735,4,3,2,2,2,baseline,invalidate the session with the session id,removes the mapping between the designated sm2 client identifier and,8.67999999999998e-232,0.186125445,0.0,0.0,0.0,1,18354735,14.516965,8.67999999999998e-232,-0.11101817,0.5498223000000001,0.564257413,0.0,0.63078105,7.1031933,1.0848222,31.169786,-0.11186461,1.170493258,0.3799431,0.076923077,0.7280691109999999,0.12734368,6.5707107,0.489190822,0.103092784,0.897731884,0.666538026,0.0,0.021058626,0.41158044,4.810111,1.254679281,0.235294118,0.0,0.06738048,0.3645154,0.9757314,0.212889951,0.111488245,0.186125445,3.0628831,0.300115934216862,0.17528394651179702
447,447,18354735,6,2,4,2,1,reference,removes the mapping between the designated sm2 client identifier and,invalidate the session with the session id,8.67999999999998e-232,0.186125445,0.0,0.0,0.0,1,18354735,14.516965,8.67999999999998e-232,-0.11101817,0.5498223000000001,0.564257413,0.0,0.63078105,7.1031933,1.0848222,31.169786,-0.11186461,1.170493258,0.3799431,0.076923077,0.7280691109999999,0.12734368,6.5707107,0.489190822,0.103092784,0.897731884,0.666538026,0.0,0.021058626,0.41158044,4.810111,1.254679281,0.235294118,0.0,0.06738048,0.3645154,0.9757314,0.212889951,0.111488245,0.186125445,3.0628831,0.300115934216862,0.17528394651179702
448,448,18354735,10,2,3,2,1,baseline,invalidate the session with the session id,removes the mapping between the designated sm2 client identifier and,8.67999999999998e-232,0.186125445,0.0,0.0,0.0,1,18354735,14.516965,8.67999999999998e-232,-0.11101817,0.5498223000000001,0.564257413,0.0,0.63078105,7.1031933,1.0848222,31.169786,-0.11186461,1.170493258,0.3799431,0.076923077,0.7280691109999999,0.12734368,6.5707107,0.489190822,0.103092784,0.897731884,0.666538026,0.0,0.021058626,0.41158044,4.810111,1.254679281,0.235294118,0.0,0.06738048,0.3645154,0.9757314,0.212889951,0.111488245,0.186125445,3.0628831,0.300115934216862,0.17528394651179702
449,449,18354735,11,2,3,1,1,reference,removes the mapping between the designated sm2 client identifier and,invalidate the session with the session id,8.67999999999998e-232,0.186125445,0.0,0.0,0.0,1,18354735,14.516965,8.67999999999998e-232,-0.11101817,0.5498223000000001,0.564257413,0.0,0.63078105,7.1031933,1.0848222,31.169786,-0.11186461,1.170493258,0.3799431,0.076923077,0.7280691109999999,0.12734368,6.5707107,0.489190822,0.103092784,0.897731884,0.666538026,0.0,0.021058626,0.41158044,4.810111,1.254679281,0.235294118,0.0,0.06738048,0.3645154,0.9757314,0.212889951,0.111488245,0.186125445,3.0628831,0.300115934216862,0.17528394651179702
450,450,43419611,1,4,2,1,2,reference,here the local container description will be stored on disk,save the current line to the given file,8.439999999999982e-232,0.097350098,0.0,0.0,0.0,1,43419611,14.1980095,8.439999999999982e-232,-0.1257895,0.50845706,0.448506443,0.0,0.65236187,7.0375257,1.3541079,28.682112,-0.119549096,1.272235695,0.46574515,0.0625,0.995015735,0.41725934,6.967261,0.390476421,0.051020408,1.116677681,0.52679527,0.0,0.12717735800000002,0.083196,3.3395414,1.329720744,0.111111111,0.0,0.156066507,0.3478336,0.958233,0.115921372,0.182512209,0.097350098,2.894462,0.160387818514105,0.090392487439678
451,451,43419611,3,2,3,1,1,baseline,save the current line to the given file,here the local container description will be stored on disk,8.439999999999982e-232,0.097350098,0.0,0.0,0.0,1,43419611,14.1980095,8.439999999999982e-232,-0.1257895,0.50845706,0.448506443,0.0,0.65236187,7.0375257,1.3541079,28.682112,-0.119549096,1.272235695,0.46574515,0.0625,0.995015735,0.41725934,6.967261,0.390476421,0.051020408,1.116677681,0.52679527,0.0,0.12717735800000002,0.083196,3.3395414,1.329720744,0.111111111,0.0,0.156066507,0.3478336,0.958233,0.115921372,0.182512209,0.097350098,2.894462,0.160387818514105,0.090392487439678
452,452,43419611,4,3,2,2,2,reference,here the local container description will be stored on disk,save the current line to the given file,8.439999999999982e-232,0.097350098,0.0,0.0,0.0,1,43419611,14.1980095,8.439999999999982e-232,-0.1257895,0.50845706,0.448506443,0.0,0.65236187,7.0375257,1.3541079,28.682112,-0.119549096,1.272235695,0.46574515,0.0625,0.995015735,0.41725934,6.967261,0.390476421,0.051020408,1.116677681,0.52679527,0.0,0.12717735800000002,0.083196,3.3395414,1.329720744,0.111111111,0.0,0.156066507,0.3478336,0.958233,0.115921372,0.182512209,0.097350098,2.894462,0.160387818514105,0.090392487439678
453,453,43419611,6,3,2,1,1,baseline,save the current line to the given file,here the local container description will be stored on disk,8.439999999999982e-232,0.097350098,0.0,0.0,0.0,1,43419611,14.1980095,8.439999999999982e-232,-0.1257895,0.50845706,0.448506443,0.0,0.65236187,7.0375257,1.3541079,28.682112,-0.119549096,1.272235695,0.46574515,0.0625,0.995015735,0.41725934,6.967261,0.390476421,0.051020408,1.116677681,0.52679527,0.0,0.12717735800000002,0.083196,3.3395414,1.329720744,0.111111111,0.0,0.156066507,0.3478336,0.958233,0.115921372,0.182512209,0.097350098,2.894462,0.160387818514105,0.090392487439678
